medcodeid	term	originalreadcode	snomedctconceptid	snomedctdescriptionid	readcode	condition	score
63041000000111	diabetic diet - poor compliance	66Aa	25361000000103	1749271000000117	66Aa.00	Diabetes (uncomplicated)	1
777231000006119	injection sites - diabetic	66AA-1	268517006	401527018	66AA.11	Diabetes (uncomplicated)	1
1780386019	diabetic foot examination	66Ab	401191002	1780386019	66Ab.00	Diabetes (uncomplicated)	1
1780286017	diabetic peripheral neuropathy screening	66Ac	401081006	1780286017	66Ac.00	Diabetes (uncomplicated)	1
264701014	fundoscopy - diabetic check	66AD	170757007	264701014	66AD.00	Diabetes (uncomplicated)	1
2533107019	patient diabetes education review	66Af	385805005	1479997015	66Af.00	Diabetes (uncomplicated)	1
264704018	diabetic drug side effects	66AG	170760000	264704018	66AG.00	Diabetes (uncomplicated)	1
264705017	diabetic treatment changed	66AH	170761001	264705017	66AH.00	Diabetes (uncomplicated)	1
2262381000000117	conversion to insulin by diabetes specialist nurse	66AH2	876381000000100	2262381000000117	66AH200	Diabetes (uncomplicated)	1
299261000000111	diabetic 6 month review	66Ai	198501000000100	299261000000111	66Ai.00	Diabetes (uncomplicated)	1
264707013	diabetic - good control	66AI	170763003	264707013	66AI.00	Diabetes (uncomplicated)	1
401531012	diabetic - poor control	66AJ	268519009	401531012	66AJ.00	Diabetes (uncomplicated)	1
411891014	unstable diabetes	66AJ-1	11530004	19931010	66AJ.11	Diabetes (uncomplicated)	1
19931010	brittle diabetes	66AJ1	11530004	19931010	66AJ100	Diabetes (uncomplicated)	1
264716012	diabetic - poor control nos	66AJz	268519009	401531012	66AJz00	Diabetes (uncomplicated)	1
301611000000118	diabetic monitoring - lower risk albumin excretion	66Ak	199481000000100	1749411000000114	66Ak.00	Diabetes (uncomplicated)	1
264717015	diabetic - cooperative patient	66AK	170769004	264717015	66AK.00	Diabetes (uncomplicated)	1
301641000000117	diabetic monitoring - higher risk albumin excretion	66Al	199491000000103	1749311000000117	66Al.00	Diabetes (uncomplicated)	1
264718013	diabetic-uncooperative patient	66AL	170770003	264718013	66AL.00	Diabetes (uncomplicated)	1
264719017	diabetic - follow-up default	66AM	170771004	264719017	66AM.00	Diabetes (uncomplicated)	1
479511000000117	diabetes type 1 review	66An	279291000000109	479511000000117	66An.00	Diabetes (uncomplicated)	1
264720011	date diabetic treatment start	66AN	170772006	264720011	66AN.00	Diabetes (uncomplicated)	1
479571000000110	diabetes type 2 review	66Ao	279321000000104	479571000000110	66Ao.00	Diabetes (uncomplicated)	1
607851000006113	date diabetic treatment stopp.	66AO	170773001	264721010	66AO.00	Diabetes (uncomplicated)	1
264723013	diabetes: practice programme	66AP	170774007	264723013	66AP.00	Diabetes (uncomplicated)	1
692951000000111	diabetic foot screen	66Aq	367011000000100	692951000000111	66Aq.00	Diabetes (uncomplicated)	1
264724019	diabetes: shared care programme	66AQ	170775008	264724019	66AQ.00	Diabetes (uncomplicated)	1
1139821000000110	unsuitable for diabetes year of care programme	66AQ0	512561000000108	1139821000000110	66AQ000	Diabetes (uncomplicated)	1
1139861000000119	declined consent for diabetes year of care programme	66AQ1	512581000000104	1139861000000119	66AQ100	Diabetes (uncomplicated)	1
264726017	diabetes management plan given	66AR	170742000	264676010	66AR.00	Diabetes (uncomplicated)	1
1177721000000112	diabetic on subcutaneous treatment	66As	527691000000107	1177721000000112	66As.00	Diabetes (uncomplicated)	1
264727014	diabetic annual review	66AS	170777000	264727014	66AS.00	Diabetes (uncomplicated)	1
2287311000000111	diabetes year of care annual review	66AS0	887861000000105	2287311000000111	66AS000	Diabetes (uncomplicated)	1
1658821000000117	diabetic dietary review	66At	754081000000109	1658821000000117	66At.00	Diabetes (uncomplicated)	1
264728016	annual diabetic blood test	66AT	170778005	264728016	66AT.00	Diabetes (uncomplicated)	1
1658861000000113	type i diabetic dietary review	66At0	754101000000103	1658861000000113	66At000	Diabetes (uncomplicated)	1
1665751000000119	type 1 diabetic dietary review	66At0-1	754101000000103	1665751000000119	66At011	Diabetes (uncomplicated)	1
1658901000000118	type ii diabetic dietary review	66At1	754121000000107	1658901000000118	66At100	Diabetes (uncomplicated)	1
1665721000000112	type 2 diabetic dietary review	66At1-1	754121000000107	1665721000000112	66At111	Diabetes (uncomplicated)	1
1734281000000117	diabetic erectile dysfunction review	66Au	473209001	2956267011	66Au.00	Diabetes (uncomplicated)	1
216195015	diabetes care by hospital only	66AU	243860001	364695019	66AU.00	Diabetes (uncomplicated)	1
1734721000000114	diabetic assessment of erectile dysfunction	66Av	473208009	2956278015	66Av.00	Diabetes with end-organ damage	2
458512016	diabetic on insulin and oral treatment	66AV	314194001	458512016	66AV.00	Diabetes (uncomplicated)	1
1488405010	diabetic foot risk assessment	66AW	394683006	1488405010	66AW.00	Diabetes (uncomplicated)	1
845341000006111	diabetes: shared care in pregnancy - diabetol and obstet	66AX	24451000000107	61891000000110	66AX.00	Diabetes (uncomplicated)	1
63021000000116	diabetic diet - good compliance	66AY	25351000000101	1749251000000114	66AY.00	Diabetes (uncomplicated)	1
264729012	diabetic monitoring nos	66AZ	170742000	264676010	66AZ.00	Diabetes (uncomplicated)	1
1795071000000116	aortic aneurysm monitoring	66f3	707265005	3029507018	66f3.00	Peripheral vascular disease	1
407461000000119	dementia monitoring	66h	248711000000102	407461000000119	66h..00	Dementia	1
219021000000114	rheumatoid arthrit. monitoring	66H-3	275902004	411871019	66H..13	Rheumatic disease	1
2196791000000119	rheumatoid arthritis annual review	66HB0	847261000000104	2196791000000119	66HB000	Rheumatic disease	1
407481000000111	chronic kidney disease monitoring	66i	248721000000108	407481000000111	66i..00	Renal disease	2
1121571000000111	human immunodeficiency virus monitoring	66j	504871000000109	1121571000000111	66j..00	HIV/AIDS	4
1121631000000110	human immunodeficiency virus annual review	66j0	504901000000109	1121631000000110	66j0.00	HIV/AIDS	4
1148201000000111	cystic fibrosis monitoring	66k	515611000000104	1148201000000111	66k..00	Chronic pulmonary disease	1
1148241000000114	cystic fibrosis annual review	66k0	515631000000107	1148241000000114	66k0.00	Chronic pulmonary disease	1
1884591000006118	further diabetic monitoring	66o	170742000	264676010	66o..00	Diabetes (uncomplicated)	1
1484905010	change in asthma management plan	66Y5	390872009	1484905010	66Y5.00	Chronic pulmonary disease	1
1484910014	step up change in asthma management plan	66Y9	390877003	1484910014	66Y9.00	Chronic pulmonary disease	1
1484911013	step down change in asthma management plan	66YA	390878008	1484911013	66YA.00	Chronic pulmonary disease	1
1484924013	chronic obstructive pulmonary disease monitoring	66YB	390891009	1484924013	66YB.00	Chronic pulmonary disease	1
1683181000000112	chronic obstructive pulmonary disease 3 monthly review	66YB0	760601000000107	1683181000000112	66YB000	Chronic pulmonary disease	1
1683221000000119	chronic obstructive pulmonary disease 6 monthly review	66YB1	760621000000103	1683221000000119	66YB100	Chronic pulmonary disease	1
1484953014	absent from work or school due to asthma	66YC	390921001	1484953014	66YC.00	Chronic pulmonary disease	1
977891000006112	copd accident and emergency attendance since last visit	66Yd	413845009	2533538014	66Yd.00	Chronic pulmonary disease	1
1484971019	chronic obstructive pulmonary disease monitoring due	66YD	390941006	1484971019	66YD.00	Chronic pulmonary disease	1
977901000006111	emergency copd admission since last appointment	66Ye	414087000	2533539018	66Ye.00	Chronic pulmonary disease	1
1484970018	asthma monitoring due	66YE	390940007	1484970018	66YE.00	Chronic pulmonary disease	1
977911000006114	number of copd exacerbations in past year	66Yf	723245007	3335171010	66Yf.00	Chronic pulmonary disease	1
299001000000116	chronic obstructive pulmonary disease disturbs sleep	66Yg	198401000000104	299001000000116	66Yg.00	Chronic pulmonary disease	1
299031000000110	chronic obstructive pulmonary disease does not disturb sleep	66Yh	198411000000102	299031000000110	66Yh.00	Chronic pulmonary disease	1
998281000006115	multiple copd emergency hospital admissions	66Yi	198901000000105	300201000000114	66Yi.00	Chronic pulmonary disease	1
839001000006111	copd self-management plan given	66YI	390891009	1484924013	66YI.00	Chronic pulmonary disease	1
1488421017	asthma annual review	66YJ	394700004	1488421017	66YJ.00	Chronic pulmonary disease	1
1488422012	asthma follow-up	66YK	394701000	1488422012	66YK.00	Chronic pulmonary disease	1
1488423019	chronic obstructive pulmonary disease follow-up	66YL	394702007	1488423019	66YL.00	Chronic pulmonary disease	1
845451000006118	copd follow-up	66YL-1	394702007	1488423019	66YL.11	Chronic pulmonary disease	1
1488424013	chronic obstructive pulmonary disease annual review	66YM	394703002	1488424013	66YM.00	Chronic pulmonary disease	1
1753401000006117	asthma review using royal college of physicians three questions	66Yp	754061000000100	1658781000000113	66Yp.00	Chronic pulmonary disease	1
1488722011	asthma night-time symptoms	66YP	395022009	1488722011	66YP.00	Chronic pulmonary disease	1
1722421000000110	asthma causes night time symptoms 1 to 2 times per week	66Yq	771901000000100	1722421000000110	66Yq.00	Chronic pulmonary disease	1
1780378019	asthma monitoring by nurse	66YQ	401182001	1780378019	66YQ.00	Chronic pulmonary disease	1
1722501000000119	asthma causes symptoms most nights	66Yr	771941000000102	1722501000000119	66Yr.00	Chronic pulmonary disease	1
1780379010	asthma monitoring by doctor	66YR	401183006	1780379010	66YR.00	Chronic pulmonary disease	1
1768981000000110	asthma never causes night symptoms	66Ys	473391009	2956621015	66Ys.00	Chronic pulmonary disease	1
1780380013	chronic obstructive pulmonary disease monitoring by nurse	66YS	401184000	1780380013	66YS.00	Chronic pulmonary disease	1
1780381012	chronic obstructive pulmonary disease monitoring by doctor	66YT	401185004	1780381012	66YT.00	Chronic pulmonary disease	1
1811901000006116	number days absent from school due to asthma in past 6 month	66Yu	811151000000105	2116171000000118	66Yu.00	Chronic pulmonary disease	1
235661000000118	does not have asthma management plan	66YZ	176711000000100	235661000000118	66YZ.00	Chronic pulmonary disease	1
1488406011	diabetic pre-pregnancy counselling	6761	394684000	1488406011	6761.00	Diabetes (uncomplicated)	1
1780336013	health education - asthma	679J	401135008	1780336013	679J.00	Chronic pulmonary disease	1
1176501000000114	health education - asthma self management	679J0	527191000000104	1176501000000114	679J000	Chronic pulmonary disease	1
1176541000000112	health education - structured asthma discussion	679J1	527211000000100	1176541000000112	679J100	Chronic pulmonary disease	1
1739871000006114	health education - structured patient focused asthma discuss	679J2	527231000000108	1176581000000116	679J200	Chronic pulmonary disease	1
2693189019	health education - diabetes	679L	385805005	2693189019	679L.00	Diabetes (uncomplicated)	1
1164191000000111	education in self management of diabetes	679L0	698610002	2974927015	679L000	Diabetes (uncomplicated)	1
2279261000000115	education about diabetes and driving	679L2	700414001	2990473010	679L200	Diabetes (uncomplicated)	1
2279291000000114	advice about diabetes and driving	679L2-1	700414001	2990473010	679L211	Diabetes (uncomplicated)	1
2549196011	patient offered diabetes structured education programme	679R	1103691000000102	2762991000000111	679R.00	Diabetes (uncomplicated)	1
405121000000111	health education - chronic obstructive pulmonary disease	679V	741056003	3543021016	679V.00	Chronic pulmonary disease	1
2122191000000110	education about deteriorating heart failure	679W1	813991000000101	2122191000000110	679W100	Congestive heart failure	1
2645623019	heart failure education	679X	423475008	2645623019	679X.00	Congestive heart failure	1
308011000000119	heart failure information given to patient	67D4	961881000000101	2451451000000116	67D4.00	Congestive heart failure	1
2156571000000116	provision of diabetes clinical summary	67D8	829521000000104	2156571000000116	67D8.00	Diabetes (uncomplicated)	1
1767201000006118	pre-conception advice for diabetes mellitus	67IJ1	394684000	2576238013	67IJ100	Diabetes (uncomplicated)	1
2221251000000115	discussion about kidney transplantation	67P41	858421000000106	2221251000000115	67P4100	Renal disease	2
216201011	diabetic retinopathy screening	68A7	134395001	216201011	68A7.00	Diabetes (uncomplicated)	1
2548205017	diabetic retinopathy screening offered	68A9	1103701000000102	2763011000000112	68A9.00	Diabetes (uncomplicated)	1
405561000000113	diabetic digital retinopathy screening offered	68AB	247771000000108	405561000000113	68AB.00	Diabetes (uncomplicated)	1
408381000000119	chronic kidney disease annual review	6AA	249171000000102	408381000000119	6AA..00	Renal disease	2
408401000000119	dementia annual review	6AB	249181000000100	408401000000119	6AB..00	Dementia	1
265692011	evacuation of intracerebral haematoma nec	70043	10458001	279429014	7004300	Cerebrovascular disease	1
267052014	correction iridodialysis nec	72573	231732004	347262019	7257300	Renal disease	2
2549018	cyclodialysis	72610-1	881009	2549018	7261011	Renal disease	2
2474726011	pan retinal photocoagulation for diabetes	7276	413180006	2474726011	7276.00	Diabetes with end-organ damage	2
268812014	open operations on oesophageal varices	7609	173617001	268812014	7609.00	Moderate or severe liver disease	3
737961000006116	local ligation of oesophageal varices	76093	67364009	199882015	7609300	Moderate or severe liver disease	3
268819017	open injection sclerotherapy to oesophageal varices	76094	173621008	268819017	7609400	Moderate or severe liver disease	3
394102015	other specified open operation on oesophageal varices	7609y	173617001	268812014	7609y00	Moderate or severe liver disease	3
268827014	open operation on oesophageal varices nos	7609z	173617001	268812014	7609z00	Moderate or severe liver disease	3
708811000006119	fibreoptic endoscopic injection sclerotherapy oesoph varices	760C3	173639004	268880013	760C300	Moderate or severe liver disease	3
268885015	fibreoptic endoscopic banding of oesophageal varices	760C5	173641003	268885015	760C500	Moderate or severe liver disease	3
163571000006112	rigid oesophagoscopic injection sclerotherapy oesoph varices	760F3	173660005	268950019	760F300	Moderate or severe liver disease	3
268957016	rigid oesophagoscopic banding of oesophageal varices	760F4	173661009	268957016	760F400	Moderate or severe liver disease	3
502691000006110	balfour excision of gastric ulcer	76121-1	287832000	427398016	7612111	Peptic ulcer disease	1
269116019	resection of gastric ulcer by cautery	76125	173731008	269116019	7612500	Peptic ulcer disease	1
459010010	endoscopic injection haemostasis of duodenal ulcer	761D5	314627002	459010010	761D500	Peptic ulcer disease	1
459013012	endoscopic injection haemostasis of gastric ulcer	761D6	314629004	459013012	761D600	Peptic ulcer disease	1
269309011	operations on gastric ulcer	761J	173841001	269309011	761J.00	Peptic ulcer disease	1
269308015	stomach ulcer operations	761J-1	173841001	269308015	761J.11	Peptic ulcer disease	1
269310018	closure of perforated gastric ulcer	761J0	173842008	269310018	761J000	Peptic ulcer disease	1
394147019	closure of gastric ulcer nec	761J1	173841001	269307013	761J100	Peptic ulcer disease	1
