medcodeid	term	originalreadcode	snomedctconceptid	snomedctdescriptionid	readcode	condition	score
764201000006110	foot abnormality - diabetes related	2G5C	280137006	417658010	2G5C.00	Diabetes with end-organ damage	1
1666911000000113	o/e - left diabetic foot at increased risk	2G5d	756381000000100	1666911000000113	2G5d.00	Diabetes (uncomplicated)	1
1666931000000117	o/e - right diabetic foot at increased risk	2G5e	756391000000103	1666931000000117	2G5e.00	Diabetes (uncomplicated)	1
1488393013	o/e - right diabetic foot at low risk	2G5E	394671009	1488393013	2G5E.00	Diabetes (uncomplicated)	1
1488404014	o/e - right diabetic foot at moderate risk	2G5F	394682001	1488404014	2G5F.00	Diabetes (uncomplicated)	1
1488394019	o/e - right diabetic foot at high risk	2G5G	394672002	1488394019	2G5G.00	Diabetes (uncomplicated)	1
1488395018	o/e - right diabetic foot - ulcerated	2G5H	394673007	1488395018	2G5H.00	Diabetes with end-organ damage	1
1488397014	o/e - left diabetic foot at low risk	2G5I	394675000	1488397014	2G5I.00	Diabetes (uncomplicated)	1
1488403015	o/e - left diabetic foot at moderate risk	2G5J	394681008	1488403015	2G5J.00	Diabetes (uncomplicated)	1
1488398016	o/e - left diabetic foot at high risk	2G5K	394676004	1488398016	2G5K.00	Diabetes (uncomplicated)	1
1488396017	o/e - left diabetic foot - ulcerated	2G5L	394674001	1488396017	2G5L.00	Diabetes with end-organ damage	1
2532977011	o/e - right chronic diabetic foot ulcer	2G5V	414906009	2532977011	2G5V.00	Diabetes with end-organ damage	1
2532976019	o/e - left chronic diabetic foot ulcer	2G5W	414890007	2532976019	2G5W.00	Diabetes with end-organ damage	1
256133012	o/e - gangrene	2I16	164625009	256133012	2I16.00	Peripheral vascular disease	1
416049010	hepatitis a status	2J2	278970005	416049010	2J2..00	Liver disease	1
454393018	hepatitis a - current infection	2J23	310875001	454393018	2J23.00	Liver disease	1
1810721000006117	patient with internal cardiac defibrillator pacemaker	2JS	703396000	3008498015	2JS..00	Cardiac arrythmia	1
256474016	ecg: atrial ectopics	3264	164885009	256474016	3264.00	Cardiac arrythmia	1
256476019	ecg: supraventricular arrhythmia	327	164887001	256476019	327..00	Cardiac arrythmia	1
256478018	ecg: atrial fibrillation	3272	164889003	256478018	3272.00	Cardiac arrythmia	1
256479014	ecg: atrial flutter	3273	164890007	256479014	3273.00	Cardiac arrythmia	1
256480012	ecg: paroxysmal atrial tachy.	3274	164891006	256480012	3274.00	Cardiac arrythmia	1
256481011	ecg: supraventric. arryth. nos	327Z	164887001	3300351014	327Z.00	Cardiac arrythmia	1
256482016	ecg: ventricular arrhythmia	328	164893009	256482016	328..00	Cardiac arrythmia	1
256484015	ecg: ventricular tachycardia	3282	164895002	256484015	3282.00	Cardiac arrythmia	1
256485019	ecg: ventricular fibrillation	3283	164896001	256485019	3283.00	Cardiac arrythmia	1
256486018	ecg: ventricular arrhythmia nos	328Z	164893009	256482016	328Z.00	Cardiac arrythmia	1
256487010	ecg: heart block	329	164898000	256487010	329..00	Cardiac arrythmia	1
635011000006119	ecg: partial sinu-atrial block	3292	164900003	256489013	3292.00	Cardiac arrythmia	1
635591000006118	ecg:complete sinu-atrial block	3293	164901004	256490016	3293.00	Cardiac arrythmia	1
635611000006112	ecg:partial a-v block-long p-r	3294	164902006	256491017	3294.00	Cardiac arrythmia	1
634991000006112	ecg: partial a-v block - 2:1	3295	164903001	256492012	3295.00	Cardiac arrythmia	1
635001000006117	ecg: partial a-v block - 3:1	3296	164904007	256493019	3296.00	Cardiac arrythmia	1
256494013	ecg: wenckebach phenomenon	3297	164905008	256494013	3297.00	Cardiac arrythmia	1
1765921000006112	electrocardiogram: mobitz type 1 second degree av block	3297-1	164905008	1739491000000118	3297.11	Cardiac arrythmia	1
634591000006119	ecg: complete a-v block	3298	164906009	256495014	3298.00	Cardiac arrythmia	1
256496010	ecg: right bundle branch block	3299	164907000	256496010	3299.00	Cardiac arrythmia	1
256500012	ecg: left bundle branch block	329A	164909002	256500012	329A.00	Cardiac arrythmia	1
1738951000006119	ecg: trifascicular block	329B	445309007	2871902010	329B.00	Cardiac arrythmia	1
1738961000006117	ecg: bifascicular block	329C	445481009	2871594012	329C.00	Cardiac arrythmia	1
1738971000006112	ecg: left anterior fascicular block	329D	445118002	3543034015	329D.00	Cardiac arrythmia	1
1738981000006110	ecg: left posterior fascicular block	329E	445211001	3543024012	329E.00	Cardiac arrythmia	1
1738991000006113	ecg: right bundle branch and left anterior fascicular block	329F	445263008	2872452013	329F.00	Cardiac arrythmia	1
1739001000006113	ecg: right bundle branch and left posterior fascicular block	329G	445393004	2871599019	329G.00	Cardiac arrythmia	1
1765931000006110	electrocardiogram: mobitz type 2 second degree av block	329H	426183003	1689181000000114	329H.00	Cardiac arrythmia	1
256501011	ecg: heart block nos	329Z	164898000	3300061013	329Z.00	Cardiac arrythmia	1
634861000006112	ecg: p mitrale	32A3	164913009	256504015	32A3.00	Valvular disease	1
256516014	ecg: s wave abnormal	32D2	164925007	256516014	32D2.00	Cardiac arrythmia	1
256526019	ecg: t wave abnormal	32F2	164934002	256526019	32F2.00	Cardiac arrythmia	1
256539015	ecg: p-r interval abnormal	32I2	164946003	256539015	32I2.00	Cardiac arrythmia	1
634961000006116	ecg: p-r interval prolonged	32I3	164947007	256540018	32I3.00	Cardiac arrythmia	1
256546012	ecg: qrs complex abnormal	32J2	164951009	256546012	32J2.00	Cardiac arrythmia	1
635171000006112	ecg: qrs complex prolonged	32J3	991002	513247019	32J3.00	Cardiac arrythmia	1
256551018	ecg: q-t interval abnormal	32K2	164956004	256551018	32K2.00	Cardiac arrythmia	1
635111000006115	ecg: q-t interval prolonged	32K3	111975006	179222015	32K3.00	Cardiac arrythmia	1
635121000006111	ecg: q-t interval shortened	32K4	77867006	129221013	32K4.00	Cardiac arrythmia	1
453050019	education score - diabetes	3881	309593006	453050019	3881.00	Diabetes (uncomplicated)	1
616821000006116	diabetes well being questionnaire	3882	273413007	408812019	3882.00	Diabetes (uncomplicated)	1
408811014	diabetes treatment satisfaction questionnaire	3883	765147009	3657199015	3883.00	Diabetes (uncomplicated)	1
833381000006119	new york heart assoc classification heart failure symptoms	388D	762994006	3637504017	388D.00	Congestive heart failure	1
2692996011	basdai - bath ankylosing spondylitis disease activity index	388p	441562009	2817026019	388p.00	Rheumatoid arthritis and collagen diseases	1
1766051000006114	royal college physician asthma assessment 3 question score	388t0	448003001	2900370011	388t000	Chronic pulmonary disease	1
2284411000000114	assessment of cause of psychotic and behavioural symptoms	38C14	703257008	3008117017	38C1400	Psychoses	1
1161361000000118	clinical chronic obstructive pulmonary disease questionnaire	38Dd	445192002	2872607015	38Dd.00	Chronic pulmonary disease	1
1176861000000111	chronic obstructive pulmonary disease assessment test	38Dg	446660005	2883862010	38Dg.00	Chronic pulmonary disease	1
1139011000000112	asthma control questionnaire	38DT	763077003	3637798014	38DT.00	Chronic pulmonary disease	1
1139051000000111	mini asthma quality of life questionnaire	38DV	763695004	3643315013	38DV.00	Chronic pulmonary disease	1
2842168015	disease activity score in rheumatoid arthritis	38DZ	763259004	3638311016	38DZ.00	Rheumatoid arthritis and collagen diseases	1
2839291014	disease activity score 28 joint in rheumatoid arthritis	38DZ0	441870009	2817437013	38DZ000	Rheumatoid arthritis and collagen diseases	1
1782731000006119	"hyperten, abnorm renal/liver funct, stroke, bled score"	38G3	704180000	3012193016	38G3.00	Other neurological disorders	1
1883621000006119	gross motor function classification system cerebral palsy	38Gw	707621005	3030870013	38Gw.00	Paralysis	1
453910015	hba1 - diabetic control	42c	365845005	1206639010	42c..00	Diabetes (uncomplicated)	1
1227080015	thrombocytopenia	42P2	302215000	1227080015	42P2.00	Coagulopathy	1
1490557013	auto-immune thrombocytopenia	42P2-1	128091003	194685017	42P2.11	Coagulopathy	1
2536435019	thrombocythaemia	42P3	6631009	2536435019	42P3.00	Coagulopathy	1
2159799011	heparin induced thrombocytopenia screening test	42P8	1003111000000109	2585401000000118	42P8.00	Coagulopathy	1
404436016	factor viii assay	42QB	1022671000000109	2566721000000110	42QB.00	Coagulopathy	1
223951000006117	plasma factor viii level	42QB-1	1022671000000109	2566721000000110	42QB.11	Coagulopathy	1
661381000006119	factor viii inhibitor activity	42Qj	1019261000000104	2575291000000119	42Qj.00	Coagulopathy	1
457566014	factor viii von willebrands factor ratio	42Ql	1019281000000108	2558171000000115	42Ql.00	Coagulopathy	1
128551000000112	prothrombin consumption	42Qr	1019341000000107	2583631000000113	42Qr.00	Coagulopathy	1
109871000006113	test request : haemoglobin a1c	EMISREQ|42W..	109871000006109	109871000006113	42W..00	Diabetes (uncomplicated)	1
404444016	hb. a1c - diabetic control	42W	269823000	1206383011	42W..00	Diabetes (uncomplicated)	1
257623014	hb. a1c - diabetic control nos	42WZ	269823000	404444016	42WZ.00	Diabetes (uncomplicated)	1
820791000006114	hepatitis b surface antig +ve	43B4	165806002	257840015	43B4.00	Liver disease	1
257841016	hepatitis e antigen present	43B5	165807006	257841016	43B5.00	Liver disease	1
257855012	hiv positive	43C3-1	165816005	257855012	43C3.11	HIV/AIDS	1
1539901000006113	hiv proviral deoxyribonucleic acid polymerase chain reaction	43h9	1030231000000108	2596281000000115	43h9.00	HIV/AIDS	1
1786403019	hepatitis c nucleic acid detection	43j5	1030511000000102	2595451000000116	43j5.00	Liver disease	1
1786467016	hiv 1 nucleic acid detection	43j7	1008351000000102	2551681000000118	43j7.00	HIV/AIDS	1
1786360015	hepatitis b nucleic acid detection	43jG	1031571000000101	2595441000000119	43jG.00	Liver disease	1
1780268015	hepatitis d nucleic acid detection	43jJ	999731000000105	2584201000000118	43jJ.00	Liver disease	1
312901000000117	hepatitis e nucleic acid detection	43jW	1031641000000106	2595461000000118	43jW.00	Liver disease	1
1788031012	hepatitis b e antigen level	43k0	1001321000000104	2584411000000117	43k0.00	Liver disease	1
258126017	hepatitis a test positive	43M2	165997004	258126017	43M2.00	Liver disease	1
1540131000006112	human immunodeficiency virus rna/dna ratio	43w3	996081000000100	2559671000000116	43w3.00	HIV/AIDS	1
2113081000000112	hepatitis a nucleic acid detection	43w7	1029891000000103	2595431000000111	43w7.00	Liver disease	1
829161000006113	human immunodeficiency virus antibody level	43WK	1014121000000102	2578951000000112	43WK.00	HIV/AIDS	1
1488663010	squamous cell carcinoma antigen level	44a4	1014611000000103	2557591000000110	44a4.00	Solid tumour or leukaemia	1
259005013	raised serum potassium level	44I41	166689004	259005013	44I4100	Fluid and electrolyte disorders	1
1221390012	low serum potassium level	44I42	166690008	1221390012	44I4200	Fluid and electrolyte disorders	1
259026013	raised serum calcium level	44I81	166702002	259026013	44I8100	Fluid and electrolyte disorders	1
259095015	blood magnesium abnormal	44L21	166745009	259095015	44L2100	Fluid and electrolyte disorders	1
259365016	glucose tol. test diabetic	44V3	166928007	2817641015	44V3.00	Diabetes (uncomplicated)	1
260033017	urine electrolytes abnormal	46M2	167426005	260033017	46M2.00	Fluid and electrolyte disorders	1
219181000006119	pleural fluid: malignant cells	4D56	167973009	260929010	4D56.00	Solid tumour or leukaemia	1
260992011	ascitic fluid: malignant cells	4F32	168021008	260992011	4F32.00	Solid tumour or leukaemia	1
261136015	peritoneal dialysis sample	4I29	168140004	261136015	4I29.00	Renal disease	1
459601018	hiv viral load	4J34	998701000000106	2581941000000113	4J34.00	HIV/AIDS	1
603931000000114	human immunodeficiency virus viral load by log rank	4J3F	998171000000102	2571361000000118	4J3F.00	HIV/AIDS	1
1783609017	hepatitis c virus genotype	4JQ3	992771000000100	2581311000000111	4JQ3.00	Liver disease	1
1766481000006112	hepatitis c viral ribonucleic acid pcr positive	4JQD	760421000000100	1681741000000116	4JQD.00	Liver disease	1
1739601000000111	hepatitis c pcr positive	4JQD-1	760421000000100	1739601000000111	4JQD.11	Liver disease	1
2118321000000118	hepatitis c antigen positive	4JQF	812181000000106	2118321000000118	4JQF.00	Liver disease	1
1884191000006113	crv smr - hi grade dyskaryosis? invasive squamous carcinoma	4K2M	887521000000104	2286621000000112	4K2M.00	Solid tumour or leukaemia	1
845051000006111	lymphoma staging system	4M2	106252000	170682015	4M2..00	Lymphoma	1
50949017	lymphoma stage i	4M20	30440004	50949017	4M20.00	Lymphoma	1
126918018	lymphoma stage ii	4M21	76422004	126918018	4M21.00	Lymphoma	1
94699019	lymphoma stage iii	4M22	56944001	94699019	4M22.00	Lymphoma	1
110346017	lymphoma stage iv	4M23	66445009	110346017	4M23.00	Lymphoma	1
170673014	breslow depth staging for melanoma	4M3	106243009	170673014	4M3..00	Solid tumour or leukaemia	1
138122012	clark melanoma level 1	4M70	83284001	138122012	4M70.00	Solid tumour or leukaemia	1
84190018	clark melanoma level 2	4M71	50542000	84190018	4M71.00	Solid tumour or leukaemia	1
35572018	clark melanoma level 3	4M72	21165006	35572018	4M72.00	Solid tumour or leukaemia	1
3704012	clark melanoma level 4	4M73	1556006	3704012	4M73.00	Solid tumour or leukaemia	1
27148012	clark melanoma level 5	4M74	16034002	27148012	4M74.00	Solid tumour or leukaemia	1
2478488018	dialysis fluid urea level	4N0	991511000000108	2570421000000112	4N0..00	Renal disease	1
2478492013	dialysis fluid glucose level	4N2	991521000000102	2558991000000119	4N2..00	Renal disease	1
2159197017	echocardiogram shows left ventricular systolic dysfunction	585f	407596008	2159197017	585f.00	Congestive heart failure	1
2159198010	echocardiogram shows left ventricular diastolic dysfunction	585g	407597004	2159198010	585g.00	Congestive heart failure	1
2111871000000116	abdominal aortic aneurysm screen ultrasound scan abnormal	585I0	809101000000106	2111871000000116	585I000	Peripheral vascular disease	1
2534182016	echocardiogram shows normal left ventricular function	585k	414072005	2534182016	585k.00	Congestive heart failure	1
2160121019	carotid artery doppler abnormal	5C10	408571007	2160121019	5C10.00	Other neurological disorders	1
262960017	hypertension induced by oral contraceptive pill	61462	169465000	262960017	6146200	Hypertension (uncomplicated)	1
1231868010	puerperal depression	62T1	58703003	1231868010	62T1.00	Depression	1
264367013	viral hepatitis carrier	65Q7	170489004	264367013	65Q7.00	Liver disease	1
264371011	aids carrier	65QA	699433000	2984517011	65QA.00	HIV/AIDS	1
411809016	hepatitis notification	65V3-1	275847004	411809016	65V3.11	Liver disease	1
264418012	notification of aids	65VE	170530008	264418012	65VE.00	HIV/AIDS	1
2117771000000117	asthma self-management plan agreed	661M1	811921000000103	2117771000000117	661M100	Chronic pulmonary disease	1
2117811000000117	chronic kidney disease self-management plan agreed	661M2	811941000000105	2117811000000117	661M200	Renal disease	1
1811661000006110	copd self-management plan agreed	661M3	811961000000106	2117851000000118	661M300	Chronic pulmonary disease	1
2117891000000114	diabetes self-management plan agreed	661M4	811981000000102	2117891000000114	661M400	Diabetes (uncomplicated)	1
2117931000000116	heart failure self-management plan agreed	661M5	812001000000102	2117931000000116	661M500	Congestive heart failure	1
2117971000000119	hypertension self-management plan agreed	661M6	812021000000106	2117971000000119	661M600	Hypertension (uncomplicated)	1
2118011000000114	stroke self-management plan agreed	661M7	812041000000104	2118011000000114	661M700	Other neurological disorders	1
2115631000000117	asthma self-management plan review	661N1	810901000000102	2115631000000117	661N100	Chronic pulmonary disease	1
1811741000006117	copd self-management plan review	661N3	810951000000101	2115731000000110	661N300	Chronic pulmonary disease	1
2115761000000117	diabetes self-management plan review	661N4	810961000000103	2115761000000117	661N400	Diabetes (uncomplicated)	1
411919011	hypertension monitoring	662-2	275944005	411919011	662..12	Hypertension (uncomplicated)	1
264471012	good hypertension control	6627	170577003	264471012	6627.00	Hypertension (uncomplicated)	1
264472017	poor hypertension control	6628	170578008	264472017	6628.00	Hypertension (uncomplicated)	1
