"ProdCodeId"	"dmdid"	"Term.from.EMIS"	"ProductName"	"Formulation"	"RouteOfAdministration"	"DrugSubstanceName"	"SubstanceStrength"	"BNFChapter"	"Release"
"1363841000033114"	"341211000001105"	"Solpadol 30mg/500mg caplets (Sanofi)"	"Solpadol 30mg/500mg caplets"	"Tablet"	"Oral"	"Codeine phosphate/ Paracetamol"	"30.000mg + 500.000mg"	"4070100"	""
"370641000033114"	"322341003"	"Co-codamol 30mg/500mg tablets"	"Co-codamol 30mg/500mg tablets"	"Tablet"	"Oral"	"Codeine phosphate/ Paracetamol"	"30.000mg + 500.000mg"	"4070100"	""
"373041000033111"	"322343000"	"Co-codamol 8mg/500mg effervescent tablets"	"Co-codamol 8mg/500mg effervescent tablets"	" Effervescent tablet"	"Oral"	"Codeine phosphate/ Paracetamol"	"8.000mg + 500.000mg"	"4070100"	""
"1030141000033119"	"655311000001106"	"Paracodol 8mg/500mg effervescent tablets (Bayer Plc)"	"Paracodol 8mg/500mg effervescent tablets"	" Effervescent tablet"	"Oral"	"Codeine phosphate/ Paracetamol"	"8.000mg + 500.000mg"	"4070100"	""
"4432041000033115"	"772811000001100"	"Paracodol 8mg/500mg capsules (Bayer Plc)"	"Paracodol 8mg/500mg capsules"	"Capsule"	"Oral"	"Codeine phosphate/ Paracetamol"	"8.000mg + 500.000mg"	"4070100"	""
"294841000033118"	"322344006"	"Co-codamol 8mg/500mg capsules"	"Co-codamol 8mg/500mg capsules"	"Capsule"	"Oral"	"Codeine phosphate/ Paracetamol"	"8.000mg + 500.000mg"	"4070100"	""
"326141000033118"	"322365000"	"Co-codamol 30mg/500mg effervescent tablets"	"Co-codamol 30mg/500mg effervescent tablets"	" Effervescent tablet"	"Oral"	"Codeine phosphate/ Paracetamol"	"30.000mg + 500.000mg"	"4070100"	""
"1479741000033119"	"68111000001102"	"Tylex 30mg/500mg effervescent tablets (UCB Pharma Ltd)"	"Tylex 30mg/500mg effervescent tablets"	" Effervescent tablet"	"Oral"	"Codeine phosphate/ Paracetamol"	"30.000mg + 500.000mg"	"4070100"	""
"1352541000033110"	"10411000001105"	"Solpadol 30mg/500mg effervescent tablets (Sanofi)"	"Solpadol 30mg/500mg effervescent tablets"	" Effervescent tablet"	"Oral"	"Codeine phosphate/ Paracetamol"	"30.000mg + 500.000mg"	"4070100"	""
"3057541000033118"	"7336011000001106"	"Kapake 30mg/500mg effervescent tablets (Galen Ltd)"	"Kapake 30mg/500mg effervescent tablets"	" Effervescent tablet"	"Oral"	"Codeine phosphate/ Paracetamol"	"30.000mg + 500.000mg"	""	""
"3331541000033110"	"9529311000001109"	"Medocodene 30mg/500mg effervescent tablets (Mylan)"	"Medocodene 30mg/500mg effervescent tablets"	" Effervescent tablet"	"Oral"	"Codeine phosphate/ Paracetamol"	"30.000mg + 500.000mg"	""	""
"3334541000033113"	"98711000001103"	"Medocodene 30mg/500mg capsules (UCB Pharma Ltd)"	"Medocodene 30mg/500mg capsules"	"Capsule"	"Oral"	"Codeine phosphate/ Paracetamol"	"30.000mg + 500.000mg"	"4070100"	""
"1698041000033118"	"247311000001103"	"Solpadol 30mg/500mg capsules (Sanofi)"	"Solpadol 30mg/500mg capsules"	"Capsule"	"Oral"	"Codeine phosphate/ Paracetamol"	"30.000mg + 500.000mg"	"4070100"	""
"2745941000033112"	"314111000001106"	"Zapain 30mg/500mg capsules (Advanz Pharma)"	"Zapain 30mg/500mg capsules"	"Capsule"	"Oral"	"Codeine phosphate/ Paracetamol"	"30.000mg + 500.000mg"	"4070100"	""
"1479641000033111"	"360311000001104"	"Tylex 30mg/500mg capsules (UCB Pharma Ltd)"	"Tylex 30mg/500mg capsules"	"Capsule"	"Oral"	"Codeine phosphate/ Paracetamol"	"30.000mg + 500.000mg"	"4070100"	""
"1830841000033114"	"737111000001106"	"Kapake 30mg/500mg capsules (Galen Ltd)"	"Kapake 30mg/500mg capsules"	"Capsule"	"Oral"	"Codeine phosphate/ Paracetamol"	"30.000mg + 500.000mg"	"4070100"	""
"295441000033117"	"322366004"	"Co-codamol 30mg/500mg capsules"	"Co-codamol 30mg/500mg capsules"	"Capsule"	"Oral"	"Codeine phosphate/ Paracetamol"	"30.000mg + 500.000mg"	"4070100"	""
"7859041000033111"	"20474311000001103"	"Dypracet 20mg/500mg tablets (Auden McKenzie (Pharma Division) Ltd)"	"Dypracet 20mg/500mg tablets"	"Tablet"	"Oral"	"Dihydrocodeine tartrate/ Paracetamol"	"20.000mg + 500.000mg"	""	""
"3180241000033119"	"322367008"	"Co-dydramol 20mg/500mg tablets"	"Co-dydramol 20mg/500mg tablets"	"Tablet"	"Oral"	"Dihydrocodeine tartrate/ Paracetamol"	"20.000mg + 500.000mg"	"4070100"	""
"1164541000033115"	"680111000001109"	"Remedeine tablets (Crescent Pharma Ltd)"	"Remedeine tablets"	"Tablet"	"Oral"	"Dihydrocodeine tartrate/ Paracetamol"	"20.000mg + 500.000mg"	"4070100"	""
"7859141000033110"	"20474611000001108"	"Dypracet 30mg/500mg tablets (Auden McKenzie (Pharma Division) Ltd)"	"Dypracet 30mg/500mg tablets"	"Tablet"	"Oral"	"Dihydrocodeine tartrate/ Paracetamol"	"30.000mg + 500.000mg"	""	""
"1157541000033117"	"419911000001100"	"Remedeine Forte tablets (Crescent Pharma Ltd)"	"Remedeine Forte tablets"	"Tablet"	"Oral"	"Dihydrocodeine tartrate/ Paracetamol"	"30.000mg + 500.000mg"	"4070100"	""
"3180141000033114"	"322368003"	"Co-dydramol 30mg/500mg tablets"	"Co-dydramol 30mg/500mg tablets"	"Tablet"	"Oral"	"Dihydrocodeine tartrate/ Paracetamol"	"30.000mg + 500.000mg"	"4070100"	""
"9292941000033111"	"604311000001102"	"Solpadeine Max 12.8mg/500mg tablets (Omega Pharma Ltd)"	"Solpadeine Max 12.8mg/500mg tablets"	"Tablet"	"Oral"	"Codeine phosphate/ Paracetamol"	"12.800mg + 500.000mg"	"4070100"	""
"2968841000033110"	"841911000001103"	"Panadol Ultra 12.8mg/500mg tablets (GlaxoSmithKline Consumer Healthcare)"	"Panadol Ultra 12.8mg/500mg tablets"	"Tablet"	"Oral"	"Codeine phosphate/ Paracetamol"	"12.800mg + 500.000mg"	"4070100"	""
"5334541000033117"	"322379008"	"Co-codamol 12.8mg/500mg tablets"	"Co-codamol 12.8mg/500mg tablets"	"Tablet"	"Oral"	"Codeine phosphate/ Paracetamol"	"12.800mg + 500.000mg"	"4070100"	""
"371141000033111"	"322502004"	"Codeine 15mg tablets"	"Codeine 15mg tablets"	"Tablet"	"Oral"	"Codeine phosphate"	"15.000mg"	"1040200"	""
"371241000033116"	"322503009"	"Codeine 30mg tablets"	"Codeine 30mg tablets"	"Tablet"	"Oral"	"Codeine phosphate"	"30.000mg"	"1040200"	""
"371341000033114"	"322504003"	"Codeine 60mg tablets"	"Codeine 60mg tablets"	"Tablet"	"Oral"	"Codeine phosphate"	"60.000mg"	"1040200"	""
"468541000033110"	"322539003"	"Dihydrocodeine 30mg tablets"	"Dihydrocodeine 30mg tablets"	"Tablet"	"Oral"	"Dihydrocodeine tartrate"	"30.000mg"	"4070200"	""
"468741000033119"	"322546007"	"Dihydrocodeine 60mg modified-release tablets"	"Dihydrocodeine 60mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Dihydrocodeine tartrate"	"60.000mg"	"4070200"	""
"433341000033115"	"3037111000001103"	"DHC Continus 60mg tablets (Napp Pharmaceuticals Ltd)"	"DHC Continus 60mg tablets"	"Modified-release tablet"	"Oral"	"Dihydrocodeine tartrate"	"60.000mg"	"4070200"	""
"433541000033110"	"3037511000001107"	"DHC Continus 90mg tablets (Napp Pharmaceuticals Ltd)"	"DHC Continus 90mg tablets"	"Modified-release tablet"	"Oral"	"Dihydrocodeine tartrate"	"90.000mg"	"4070200"	""
"469541000033115"	"322550000"	"Dihydrocodeine 90mg modified-release tablets"	"Dihydrocodeine 90mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Dihydrocodeine tartrate"	"90.000mg"	"4070200"	""
"469441000033116"	"322551001"	"Dihydrocodeine 120mg modified-release tablets"	"Dihydrocodeine 120mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Dihydrocodeine tartrate"	"120.000mg"	"4070200"	""
"433441000033114"	"3037811000001105"	"DHC Continus 120mg tablets (Napp Pharmaceuticals Ltd)"	"DHC Continus 120mg tablets"	"Modified-release tablet"	"Oral"	"Dihydrocodeine tartrate"	"120.000mg"	"4070200"	""
"433141000033118"	"3038211000001108"	"DF 118 Forte 40mg tablets (Martindale Pharmaceuticals Ltd)"	"DF 118 Forte 40mg tablets"	"Tablet"	"Oral"	"Dihydrocodeine tartrate"	"40.000mg"	"4070200"	""
"462841000033114"	"322553003"	"Dihydrocodeine 40mg tablets"	"Dihydrocodeine 40mg tablets"	"Tablet"	"Oral"	"Dihydrocodeine tartrate"	"40.000mg"	"4070200"	""
"2228341000033113"	"3915411000001104"	"Nurofen Plus tablets (Reckitt Benckiser Healthcare (UK) Ltd)"	"Nurofen Plus tablets"	"Tablet"	"Oral"	"Codeine phosphate/ Ibuprofen"	"12.800mg + 200.000mg"	"10010100"	""
"2968641000033114"	"3916211000001109"	"Solpaflex tablets (GlaxoSmithKline Consumer Healthcare)"	"Solpaflex tablets"	"Tablet"	"Oral"	"Codeine phosphate/ Ibuprofen"	"12.800mg + 200.000mg"	"10010100"	""
"3077941000033110"	"8092711000001106"	"Cuprofen PLUS tablets (SSL International Plc)"	"Cuprofen PLUS tablets"	"Tablet"	"Oral"	"Codeine phosphate/ Ibuprofen"	"12.800mg + 200.000mg"	""	""
"12708841000033116"	"329683004"	"Ibuprofen 200mg / Codeine 12.8mg tablets"	"Ibuprofen 200mg / Codeine 12.8mg tablets"	"Tablet"	"Oral"	"Codeine phosphate/ Ibuprofen"	"12.800mg + 200.000mg"	"10010100"	""
"625141000033115"	"2979711000001105"	"Galcodine 3mg/5ml linctus paediatric (Thornton & Ross Ltd)"	"Galcodine 3mg/5ml linctus paediatric"	"Oral solution"	"Oral"	"Codeine phosphate"	"600.000microgram/1.000ml"	""	""
"916741000033116"	"3361311000001102"	"Migraleve Pink tablets (McNeil Products Ltd)"	"Migraleve Pink tablets"	"Tablet"	"Oral"	"Buclizine hydrochloride/ Codeine phosphate/ Paracetamol"	"6.250mg + 8.000mg + 500.000mg"	"4070401"	""
"2875341000033110"	"3805611000001109"	"Co-codamol 15mg/500mg tablets"	"Co-codamol 15mg/500mg tablets"	"Tablet"	"Oral"	"Codeine phosphate/ Paracetamol"	"15.000mg + 500.000mg"	"4070100"	""
"2850041000033116"	"3803111000001102"	"Codipar 15mg/500mg tablets (Advanz Pharma)"	"Codipar 15mg/500mg tablets"	"Tablet"	"Oral"	"Codeine phosphate/ Paracetamol"	"15.000mg + 500.000mg"	"4070100"	""
"6137941000033114"	"17572011000001107"	"Kapake 15mg/500mg tablets (Galen Ltd)"	"Kapake 15mg/500mg tablets"	"Tablet"	"Oral"	"Codeine phosphate/ Paracetamol"	"15.000mg + 500.000mg"	""	""
"1043041000033113"	"4656111000001106"	"Paramol tablets (SSL International Plc)"	"Paramol tablets"	"Tablet"	"Oral"	"Dihydrocodeine tartrate/ Paracetamol"	"7.460mg + 500.000mg"	"4070100"	""
"1140541000033115"	"4769311000001102"	"Propain caplets (Ceuta Healthcare Ltd)"	"Propain caplets"	"Tablet"	"Oral"	"Caffeine/ Codeine phosphate/ Diphenhydramine hydrochloride/ Paracetamol"	"50.000mg + 10.000mg + 5.000mg + 400.000mg"	"4070100"	""
"8246141000033119"	"4924611000001109"	"Solpadeine Plus capsules (Omega Pharma Ltd)"	"Solpadeine Plus capsules"	"Capsule"	"Oral"	"Caffeine/ Codeine phosphate/ Paracetamol"	"30.000mg + 8.000mg + 500.000mg"	"4070100"	""
"1512141000033114"	"7948211000001109"	"Veganin tablets (Omega Pharma Ltd)"	"Veganin tablets"	"Tablet"	"Oral"	"Caffeine/ Codeine phosphate/ Paracetamol"	"30.000mg + 8.000mg + 500.000mg"	"4070100"	""
"3934441000033118"	"4951811000001105"	"Codis 500 dispersible tablets (Reckitt Benckiser Healthcare (UK) Ltd)"	"Codis 500 dispersible tablets"	"Dispersible tablet"	"Oral"	"Aspirin/ Codeine phosphate"	"500.000mg + 8.000mg"	"4070100"	""
"3934341000033112"	"4956111000001107"	"Aspirin 500mg / Codeine 8mg dispersible tablets sugar free"	"Aspirin 500mg / Codeine 8mg dispersible tablets sugar free"	"Dispersible tablet"	"Oral"	"Aspirin/ Codeine phosphate"	"500.000mg + 8.000mg"	"4070100"	""
"1403141000033111"	"7951011000001108"	"Syndol caplets (Sanofi)"	"Syndol caplets"	"Tablet"	"Oral"	"Caffeine/ Codeine phosphate/ Doxylamine succinate/ Paracetamol"	"30.000mg + 10.000mg + 5.000mg + 450.000mg"	"4070100"	""
"3851441000033111"	"8427711000001105"	"Co-dydramol 10mg/500mg/5ml oral suspension"	"Co-dydramol 10mg/500mg/5ml oral suspension"	"Oral suspension"	"Oral"	"Dihydrocodeine tartrate/ Paracetamol"	"2.000mg/1.000ml + 100.000mg/1.000ml"	""	""
"140841000033118"	"9106111000001101"	"Benylin with Codeine oral solution (Pfizer Consumer Healthcare Ltd)"	"Benylin with Codeine oral solution"	"Oral solution"	"Oral"	"Codeine phosphate/ Diphenhydramine hydrochloride/ Levomenthol"	"1.140mg/1.000ml + 2.800mg/1.000ml + 220.000microgram/1.000ml"	"3090200"	""
"11736241000033114"	"10068111000001106"	"Solpadeine Plus soluble tablets (Omega Pharma Ltd)"	"Solpadeine Plus soluble tablets"	"Soluble tablet"	"Oral"	"Caffeine/ Codeine phosphate/ Paracetamol"	"30.000mg + 8.000mg + 500.000mg"	""	""
"370941000033119"	"11762111000001100"	"Co-codaprin 8mg/400mg tablets"	"Co-codaprin 8mg/400mg tablets"	"Tablet"	"Oral"	"Aspirin/ Codeine phosphate"	"400.000mg + 8.000mg"	""	""
"5891241000033112"	"13893011000001104"	"Co-dydramol 10mg/500mg/5ml oral solution"	"Co-dydramol 10mg/500mg/5ml oral solution"	"Oral solution"	"Oral"	"Dihydrocodeine tartrate/ Paracetamol"	"2.000mg/1.000ml + 100.000mg/1.000ml"	""	""
"368441000033116"	"15065911000001106"	"Codeine 15mg/5ml linctus"	"Codeine 15mg/5ml linctus"	"Oral solution"	"Oral"	"Codeine phosphate"	"3.000mg/1.000ml"	"3090100"	""
"12583641000033114"	"18075611000001104"	"Solpadeine Max soluble tablets (Omega Pharma Ltd)"	"Solpadeine Max soluble tablets"	" Effervescent tablet"	"Oral"	"Caffeine/ Codeine phosphate/ Paracetamol"	"30.000mg + 12.800mg + 500.000mg"	""	""
"6431441000033110"	"19191911000001105"	"Codipar 15mg/500mg capsules (Advanz Pharma)"	"Codipar 15mg/500mg capsules"	"Capsule"	"Oral"	"Codeine phosphate/ Paracetamol"	"15.000mg + 500.000mg"	""	""
"6431341000033116"	"19200211000001107"	"Co-codamol 15mg/500mg capsules"	"Co-codamol 15mg/500mg capsules"	"Capsule"	"Oral"	"Codeine phosphate/ Paracetamol"	"15.000mg + 500.000mg"	""	""
"6386441000033115"	"19230711000001108"	"Co-codamol 15mg/500mg effervescent tablets sugar free"	"Co-codamol 15mg/500mg effervescent tablets sugar free"	" Effervescent tablet"	"Oral"	"Codeine phosphate/ Paracetamol"	"15.000mg + 500.000mg"	"4070100"	""
"6386541000033119"	"19207211000001106"	"Codipar 15mg/500mg effervescent tablets (Advanz Pharma)"	"Codipar 15mg/500mg effervescent tablets"	" Effervescent tablet"	"Oral"	"Codeine phosphate/ Paracetamol"	"15.000mg + 500.000mg"	"4070100"	""
"12356141000033117"	"34625311000001101"	"Co-codamol 60mg/1000mg tablets"	"Co-codamol 60mg/1000mg tablets"	"Tablet"	"Oral"	"Codeine phosphate/ Paracetamol"	"60.000mg + 1.000gram"	""	""
"336041000033115"	"35370211000001104"	"Codeine 3mg/5ml linctus paediatric"	"Codeine 3mg/5ml linctus paediatric"	"Oral solution"	"Oral"	"Codeine phosphate"	"600.000microgram/1.000ml"	"3090100"	""
"3229141000033111"	"36045211000001108"	"Ibuprofen 300mg modified-release / Codeine 20mg tablets"	"Ibuprofen 300mg modified-release / Codeine 20mg tablets"	"Modified-release tablet"	"Oral"	"Codeine phosphate/ Ibuprofen"	"20.000mg + 300.000mg"	""	""
"336741000033117"	"3420111000001109"	"Codafen Continus tablets (Napp Pharmaceuticals Ltd)"	"Codafen Continus tablets"	"Modified-release tablet"	"Oral"	"Codeine phosphate/ Ibuprofen"	"20.000mg + 300.000mg"	""	""
"450641000033118"	"36069111000001106"	"Dihydrocodeine 50mg/1ml solution for injection ampoules"	"Dihydrocodeine 50mg/1ml solution for injection ampoules"	"Solution for injection"	"Subcutaneous/ Intramuscular"	"Dihydrocodeine tartrate"	"50.000mg/1.000ml"	"4070200"	""
"332141000033117"	"36090011000001104"	"Codeine 60mg/1ml solution for injection ampoules"	"Codeine 60mg/1ml solution for injection ampoules"	"Solution for injection"	"Intramuscular"	"Codeine phosphate"	"60.000mg/1.000ml"	"4070200"	""
"2086141000033111"	"36090211000001109"	"Codeine phosphate powder"	"Codeine phosphate powder"	"Not applicable"	"Route of administration not applicable"	"Codeine phosphate"	"1.000mg/1.000mg"	""	""
"442841000033115"	"36098611000001109"	"Dihydrocodeine 10mg/5ml oral solution"	"Dihydrocodeine 10mg/5ml oral solution"	"Oral solution"	"Oral"	"Dihydrocodeine tartrate"	"2.000mg/1.000ml"	"4070200"	""
"368541000033115"	"36566111000001100"	"Codeine 25mg/5ml oral solution"	"Codeine 25mg/5ml oral solution"	"Oral solution"	"Oral"	"Codeine phosphate"	"5.000mg/1.000ml"	"4070200"	""
"430541000033115"	"322514007"	"Dextromoramide 5mg tablets"	"Dextromoramide 5mg tablets"	"Tablet"	"Oral"	"Dextromoramide tartrate"	"5.000mg"	""	""
"1041341000033111"	"3760311000001108"	"Palfium 5mg tablets (Roche Products Ltd)"	"Palfium 5mg tablets"	"Tablet"	"Oral"	"Dextromoramide tartrate"	"5.000mg"	""	""
"1041241000033118"	"3759511000001101"	"Palfium 10mg tablets (Roche Products Ltd)"	"Palfium 10mg tablets"	"Tablet"	"Oral"	"Dextromoramide tartrate"	"10.000mg"	""	""
"430341000033110"	"322515008"	"Dextromoramide 10mg tablets"	"Dextromoramide 10mg tablets"	"Tablet"	"Oral"	"Dextromoramide tartrate"	"10.000mg"	""	""
"373241000033115"	"322312007"	"Co-proxamol 32.5mg/325mg tablets"	"Co-proxamol 32.5mg/325mg tablets"	"Tablet"	"Oral"	"Dextropropoxyphene hydrochloride/ Paracetamol"	"32.500mg + 325.000mg"	""	""
"468141000033118"	"247711000001104"	"Distalgesic 32.5mg/325mg tablets (Meda Pharmaceuticals Ltd)"	"Distalgesic 32.5mg/325mg tablets"	"Tablet"	""	"Dextropropoxyphene hydrochloride/ Paracetamol"	"32.500mg + 325.000mg"	""	""
"416141000033118"	"322519002"	"Dextropropoxyphene 60mg capsules"	"Dextropropoxyphene 60mg capsules"	"Capsule"	"Oral"	"Dextropropoxyphene napsylate"	"60.000mg"	""	""
"2972441000033117"	"8427811000001102"	"Co-proxamol 32.5mg/325mg/5ml oral suspension"	"Co-proxamol 32.5mg/325mg/5ml oral suspension"	"Oral suspension"	"Oral"	"Dextropropoxyphene hydrochloride/ Paracetamol"	"6.500mg/1.000ml + 65.000mg/1.000ml"	""	""
"2584941000033117"	"400211000001104"	"Uprima 2mg sublingual tablets (Abbott Laboratories Ltd)"	"Uprima 2mg sublingual tablets"	"Sublingual tablet"	"Sublingual"	"Apomorphine hydrochloride"	"2.000mg"	""	""
"2584741000033115"	"134614006"	"Apomorphine 2mg sublingual tablets sugar free"	"Apomorphine 2mg sublingual tablets sugar free"	"Sublingual tablet"	"Sublingual"	"Apomorphine hydrochloride"	"2.000mg"	""	""
"2584841000033113"	"134615007"	"Apomorphine 3mg sublingual tablets sugar free"	"Apomorphine 3mg sublingual tablets sugar free"	"Sublingual tablet"	"Sublingual"	"Apomorphine hydrochloride"	"3.000mg"	""	""
"2585041000033117"	"416011000001105"	"Uprima 3mg sublingual tablets (Abbott Laboratories Ltd)"	"Uprima 3mg sublingual tablets"	"Sublingual tablet"	"Sublingual"	"Apomorphine hydrochloride"	"3.000mg"	""	""
"933841000033114"	"322428003"	"Morphine sulfate 15mg suppositories"	"Morphine sulfate 15mg suppositories"	"Suppository"	"Rectal"	"Morphine sulfate"	"15.000mg"	"4070200"	""
"934141000033117"	"322432009"	"Morphine sulfate 10mg suppositories"	"Morphine sulfate 10mg suppositories"	"Suppository"	"Rectal"	"Morphine sulfate"	"10.000mg"	"4070200"	""
"934241000033112"	"322433004"	"Morphine sulfate 20mg suppositories"	"Morphine sulfate 20mg suppositories"	"Suppository"	"Rectal"	"Morphine sulfate"	"20.000mg"	"4070200"	""
"934641000033110"	"322446009"	"Morphine hydrochloride 15mg suppositories"	"Morphine hydrochloride 15mg suppositories"	"Suppository"	"Rectal"	"Morphine hydrochloride"	"15.000mg"	""	""
"933941000033118"	"322455007"	"Morphine sulfate 30mg suppositories"	"Morphine sulfate 30mg suppositories"	"Suppository"	"Rectal"	"Morphine sulfate"	"30.000mg"	"4070200"	""
"466241000033114"	"322522000"	"Diamorphine 10mg tablets"	"Diamorphine 10mg tablets"	"Tablet"	"Oral"	"Diamorphine hydrochloride"	"10.000mg"	"4070200"	""
"446141000033110"	"322524004"	"Diamorphine 10mg powder for solution for injection ampoules"	"Diamorphine 10mg powder for solution for injection ampoules"	"Powder for solution for injection"	"Subcutaneous/ Intravenous/ Intramuscular"	"Diamorphine hydrochloride"	"10.000mg"	"4070200"	""
"446241000033115"	"322525003"	"Diamorphine 30mg powder for solution for injection ampoules"	"Diamorphine 30mg powder for solution for injection ampoules"	"Powder for solution for injection"	"Subcutaneous/ Intravenous/ Intramuscular"	"Diamorphine hydrochloride"	"30.000mg"	"4070200"	""
